,ct_year,SESi
2594,1996_5350805.14,0.6441370651983378
2595,1996_5350805.15,0.8469800659058393
2596,1996_5350805.16,1.6810883236655407
2597,1996_5350805.17,1.7906754880920241
2598,1996_5350805.18,1.8756538810063896
2599,1996_5350805.19,1.8756538810063896
2601,1996_5350805.21,0.8469800659058393
2602,1996_5350806.00,0.6441370651983378
2603,1996_5350807.00,-0.523423213727466
2604,1996_5350810.01,-1.7599935819655919
2605,1996_5350810.02,0.6218295245840332
2606,1996_5350810.03,1.6487406871117822
2607,1996_5350810.04,0.7585021321089902
2608,1996_5350810.05,2.257610715007112
2609,1996_5350811.00,-0.6765737476146683
2610,1996_5350812.00,0.9209750545821533
2611,1996_5350820.03,0.8754963649738108
2612,1996_5350820.04,0.8754963649738108
2613,1996_5350820.05,0.8754963649738108
2614,1996_5350820.06,0.8754963649738108
2615,1996_5350820.07,0.8754963649738108
2616,1996_5350830.00,1.331133805189023
2617,1996_5350831.01,1.284172525097954
2618,1996_5350831.02,1.284172525097954
2619,1996_5350832.00,1.7029461397380443
2890,2001_5350001.00,-4.242278514653071
2891,2001_5350002.00,2.5644988630281884
2893,2001_5350004.00,-3.9426288992938057
2894,2001_5350005.00,-4.489788169326101
2896,2001_5350007.01,-2.8438852076795653
2897,2001_5350007.02,-3.6917768935825968
2898,2001_5350008.01,-2.9998384961546547
2899,2001_5350008.02,-2.9998384961546547
2900,2001_5350009.00,-0.13573079609491215
2901,2001_5350010.01,-0.31857326754798115
2902,2001_5350010.02,-0.31857326754798115
2903,2001_5350011.00,1.218959130736103
2904,2001_5350012.01,1.4605677694157395
2905,2001_5350012.03,1.4605677694157395
2906,2001_5350012.04,1.4605677694157395
2907,2001_5350013.01,1.3061292709936858
2908,2001_5350013.02,1.3061292709936858
2909,2001_5350014.00,2.071273352852701
2910,2001_5350015.00,1.775132635241822
2911,2001_5350016.00,2.0174191871287857
2912,2001_5350017.00,-1.047602578044165
2913,2001_5350018.00,-1.8661812468370549
2914,2001_5350019.00,-2.3629384300310345
2915,2001_5350020.00,3.4914864587465435
2916,2001_5350021.00,0.9362538318038013
2917,2001_5350022.00,1.4262143913496457
2918,2001_5350023.00,2.4199084309079275
2919,2001_5350024.00,0.9714441285700169
2920,2001_5350025.00,-1.1406020960798864
2921,2001_5350026.00,-2.2377378031005515
2922,2001_5350027.00,-2.6836081334450443
2923,2001_5350028.01,-1.3369326861758615
2924,2001_5350028.02,-1.3369326861758615
2925,2001_5350029.00,-1.6034381272045244
2926,2001_5350030.00,-4.976157759015073
2927,2001_5350031.00,-8.52856312544578
2929,2001_5350033.00,-5.02426792135717
2930,2001_5350034.01,-1.3445884156472967
2931,2001_5350034.02,-1.3445884156472967
2932,2001_5350035.00,-0.07936600491057628
2933,2001_5350036.00,-1.9454422327163867
2934,2001_5350037.00,-2.895554897274631
2935,2001_5350038.00,-3.1478893268342736
2936,2001_5350039.00,-5.0223120386284625
2937,2001_5350040.00,-1.3445681178685778
2938,2001_5350041.00,-1.726531007150185
2939,2001_5350042.00,-0.22384965067380985
2940,2001_5350043.00,-1.6766992949076114
2941,2001_5350044.00,-1.1405959842085245
2942,2001_5350045.00,-1.8101414551995567
2943,2001_5350046.00,-3.1059985832010297
2944,2001_5350047.02,-4.18739460194774
2945,2001_5350047.03,-0.5268793580698384
2946,2001_5350047.04,-0.5268793580698384
2947,2001_5350048.00,-1.5763078427579253
2948,2001_5350049.00,0.6809627475302461
2949,2001_5350050.01,2.1080057015614804
2950,2001_5350050.03,0.02350785780557511
2951,2001_5350050.04,0.02350785780557511
2952,2001_5350051.00,0.9526954495789477
2953,2001_5350052.00,-0.6340276685994527
2954,2001_5350053.00,-1.4394813016108312
2955,2001_5350054.00,-1.5900810033424966
2956,2001_5350055.00,-1.1448763496001655
2957,2001_5350056.00,-0.6879709760999719
2958,2001_5350057.00,0.13980427057062725
2959,2001_5350058.00,-0.12566221843619982
2960,2001_5350059.00,-1.008434079325036
2961,2001_5350060.00,-1.7774587881422252
2962,2001_5350061.00,-3.500332164744417
2963,2001_5350062.01,-1.8211942208859329
2964,2001_5350062.02,0.3343255282531995
2965,2001_5350063.03,-2.139037979691872
2966,2001_5350063.04,-2.1308085914301897
2967,2001_5350063.05,-1.191283552999353
2968,2001_5350063.06,-1.191283552999353
2969,2001_5350064.00,-2.442293605514511
2970,2001_5350065.01,-5.072688949212428
2971,2001_5350065.02,-5.072688949212428
2972,2001_5350066.00,-1.3604594550026474
2973,2001_5350067.00,1.8498002346777647
2974,2001_5350068.00,0.9410317502527012
2975,2001_5350069.00,0.22648945782131105
2976,2001_5350070.00,1.2262928807815519
2977,2001_5350071.00,0.7506671411082768
2978,2001_5350072.01,-2.6215399379104807
2979,2001_5350072.02,-1.3390214473896453
2980,2001_5350073.00,-1.7236713648782287
2981,2001_5350074.00,-3.351911130805964
2982,2001_5350075.00,-1.3277408200370724
2983,2001_5350076.00,-1.2308976759602672
2984,2001_5350077.00,-0.4847987218059368
2985,2001_5350078.00,-0.042414903319909415
2986,2001_5350079.00,0.5021045019149926
2987,2001_5350080.01,-0.4881314492404546
2988,2001_5350080.02,-3.942509197514492
2989,2001_5350081.00,-0.560829293523664
2990,2001_5350082.00,0.5058782274812139
2991,2001_5350083.00,-0.642689682261832
2992,2001_5350084.00,0.8621206256646227
2993,2001_5350085.00,0.13838270444432235
2994,2001_5350086.00,3.7679169843375853
2995,2001_5350087.00,4.042981832760926
2996,2001_5350088.00,2.0371095839970597
2997,2001_5350089.00,1.772859561808755
2998,2001_5350090.00,1.623871802665763
2999,2001_5350091.01,0.4136507946362243
3000,2001_5350091.02,-1.1954101355418039
3001,2001_5350092.00,-0.5092053743860776
3002,2001_5350093.00,-0.28190563825612225
3003,2001_5350094.00,-1.8079645381906146
3004,2001_5350095.00,-1.3457615863999282
3005,2001_5350096.01,-0.8841888378616836
3006,2001_5350096.02,-0.8841888378616836
3007,2001_5350097.01,-2.3871523178227374
3008,2001_5350097.03,-2.434042936483649
3009,2001_5350097.04,-2.434042936483649
3010,2001_5350098.00,-2.43565439559061
3011,2001_5350099.00,-1.1529488567037678
3012,2001_5350100.00,-0.76840246969503
3013,2001_5350101.00,-1.5527481892996011
3014,2001_5350102.02,-2.788627229713971
3015,2001_5350102.03,-1.189574197750345
3016,2001_5350102.04,0.5357761124862566
3017,2001_5350102.05,0.5357761124862566
3018,2001_5350103.00,1.0712497751253882
3019,2001_5350104.00,1.567969042422223
3020,2001_5350105.00,0.27071312490087485
3021,2001_5350106.00,-2.443468926314957
3022,2001_5350107.00,-1.5909778791776865
3023,2001_5350108.00,-2.5659082898014565
3024,2001_5350109.00,-0.7991491090006811
3025,2001_5350110.00,-1.5859267918943167
3026,2001_5350111.00,-1.0130278143079752
3027,2001_5350112.00,-1.568523374514679
3028,2001_5350113.00,-1.4055005101886373
3029,2001_5350114.00,-0.35365729921946926
3030,2001_5350115.00,-1.3570301317354514
3031,2001_5350116.00,-0.7370357762790256
3032,2001_5350117.00,1.1202148221967125
3033,2001_5350118.00,1.7347994976983925
3034,2001_5350119.00,2.05116902387965
3035,2001_5350120.00,2.3581127647001
3036,2001_5350121.00,2.9143843243961856
3037,2001_5350122.00,1.1127439125679313
3038,2001_5350123.00,-1.4361922471715522
3039,2001_5350124.00,1.5264771757212143
3040,2001_5350125.00,4.153357809759528
3041,2001_5350126.00,1.8263360153824857
3042,2001_5350127.00,1.8506909407766423
3043,2001_5350128.02,0.3428056232610684
3044,2001_5350128.04,-0.7640753878303365
3045,2001_5350128.05,-0.7640753878303365
3046,2001_5350128.06,-0.7640753878303365
3047,2001_5350129.00,2.795297645694301
3048,2001_5350130.00,4.075186162227321
3049,2001_5350131.00,2.7249836242805596
3050,2001_5350132.00,0.6577414562826002
3051,2001_5350133.00,0.005548181658794591
3052,2001_5350134.00,2.950221547898492
3053,2001_5350135.00,1.457452529068043
3054,2001_5350136.01,-0.8852100576146366
3055,2001_5350136.02,-0.4912058330233161
3056,2001_5350137.00,1.178070293292079
3057,2001_5350138.00,4.113793219670913
3058,2001_5350139.01,2.4650662559875283
3059,2001_5350139.02,2.4650662559875283
3060,2001_5350140.00,3.62262239648289
3061,2001_5350141.01,2.3749731433245747
3062,2001_5350141.02,2.5165973176599783
3063,2001_5350142.00,2.577272624780946
3064,2001_5350150.00,2.5380900867110583
3065,2001_5350151.00,-2.5162959246331438
3066,2001_5350152.00,-0.03179720930620077
3067,2001_5350153.00,-1.7059477131010368
3068,2001_5350154.00,-0.3599938603190574
3069,2001_5350155.00,-3.92467180552035
3070,2001_5350156.01,-4.012728336332055
3071,2001_5350156.02,-2.481411502062657
3072,2001_5350157.00,-3.1107963336761477
3073,2001_5350158.00,-2.712974157898694
3074,2001_5350159.01,-2.284541434256647
3075,2001_5350159.02,-0.6775247409363627
3076,2001_5350160.00,-1.5103714293619552
3077,2001_5350161.00,-1.3514085205988802
3078,2001_5350162.00,-1.4634822628368045
3079,2001_5350163.00,-1.1734504956416103
3080,2001_5350164.00,-1.4036638790049643
3081,2001_5350165.00,-0.38463744910975484
3082,2001_5350166.00,1.666948562648838
3083,2001_5350167.01,-0.18356910417999206
3084,2001_5350167.02,-1.2823413022413865
3085,2001_5350168.00,-2.225858915946434
3086,2001_5350169.01,-1.0203175276996068
3087,2001_5350169.02,-2.4081527051318017
3088,2001_5350170.00,-0.9518519373061238
3089,2001_5350171.00,-2.5536720890886384
3090,2001_5350172.00,-3.5243922308835143
3091,2001_5350173.00,-3.303510942158792
3092,2001_5350174.00,-2.526713196599835
3093,2001_5350175.01,-3.889026154982009
3094,2001_5350175.02,-3.874351613146399
3095,2001_5350176.00,0.33991856715300967
3096,2001_5350180.00,-3.144926869602652
3097,2001_5350181.01,-0.5523996522088968
3098,2001_5350181.02,-1.9640159696729371
3099,2001_5350182.00,-0.08968393028015402
3100,2001_5350183.01,0.242017543835321
3101,2001_5350183.02,0.23044739370266087
3102,2001_5350184.01,-1.7123443457451692
3103,2001_5350184.02,-1.0041010255662062
3104,2001_5350185.01,-2.269039524608155
3105,2001_5350185.02,-1.3069981941592899
3106,2001_5350186.00,2.5312564000327984
3107,2001_5350187.00,1.0317310724265776
3108,2001_5350188.00,0.6317057901551544
3109,2001_5350189.00,-2.1406831453037927
3110,2001_5350190.01,-2.9563735930969925
3111,2001_5350190.02,-2.886932090473173
3112,2001_5350191.00,-0.3167218310425965
3113,2001_5350192.00,-2.2976942088883274
3114,2001_5350193.00,0.35044764265205686
3115,2001_5350194.01,-4.746053712481068
3116,2001_5350194.02,-2.647124042247025
3117,2001_5350194.03,-3.7246845906460395
3118,2001_5350194.04,-2.4561054035574075
3119,2001_5350195.01,2.052101730252824
3120,2001_5350195.02,2.052101730252824
3121,2001_5350196.01,2.832049114980145
3122,2001_5350196.02,2.832049114980145
3123,2001_5350200.01,-2.090685469999524
3124,2001_5350200.02,-2.090685469999524
3125,2001_5350201.00,-0.8745697810920317
3126,2001_5350202.00,0.6868282128475784
3127,2001_5350203.00,-0.20953155414679295
3128,2001_5350204.00,-0.6563204221580187
3130,2001_5350206.01,-1.3405078404787953
3131,2001_5350206.02,-1.0062415939698408
3132,2001_5350207.00,-1.9458737916807307
3133,2001_5350208.00,-3.960772192934503
3134,2001_5350209.00,-1.1861470753672423
3135,2001_5350210.01,2.135011515117538
3136,2001_5350210.02,2.135011515117538
3137,2001_5350211.00,0.6808658014517244
3138,2001_5350212.00,1.2633115028093485
3139,2001_5350213.01,1.6893432925671228
3140,2001_5350213.02,1.6893432925671228
3141,2001_5350214.00,0.5541820130451327
3142,2001_5350215.00,0.5993992464719726
3143,2001_5350216.00,2.076291267715334
3144,2001_5350217.00,-2.6779018409592776
3145,2001_5350218.00,3.0178216457760167
3146,2001_5350219.00,1.2597484960988479
3147,2001_5350220.00,0.9950690542387747
3148,2001_5350221.01,1.7689883766104604
3149,2001_5350221.02,-2.2054161332811
3150,2001_5350222.01,1.106451604361522
3151,2001_5350222.02,-0.7344891559179406
3152,2001_5350223.01,2.2627736645940075
3153,2001_5350223.02,2.2627736645940075
3154,2001_5350224.00,3.398138220829012
3155,2001_5350225.01,0.39175442066100596
3156,2001_5350225.02,-4.079505092264314
3157,2001_5350226.00,3.639227695110284
3158,2001_5350227.00,3.3828746560528584
3159,2001_5350228.00,2.771291839029136
3160,2001_5350229.00,2.405688482256155
3161,2001_5350230.01,2.00422677806821
3162,2001_5350230.02,-1.0171995705958368
3163,2001_5350231.00,1.9678275926297537
3164,2001_5350232.00,4.051282647215532
3165,2001_5350233.00,2.0472415970544007
3166,2001_5350234.00,1.6671239503555286
3167,2001_5350235.01,1.160818368629527
3168,2001_5350235.02,0.31512965835671736
3169,2001_5350236.01,-1.561612722728702
3170,2001_5350236.02,1.0636627879464693
3171,2001_5350237.01,-2.222781988973105
3172,2001_5350237.02,1.207379804539723
3173,2001_5350237.03,-0.8051127464245054
3174,2001_5350238.01,2.1251369152302257
3175,2001_5350238.02,-0.08807125769509712
3176,2001_5350239.00,-1.9300659677705876
3177,2001_5350240.01,2.5672942425287917
3178,2001_5350240.02,-1.1595244006971206
3179,2001_5350241.00,1.7089168248058737
3180,2001_5350242.00,-3.432441801961388
3181,2001_5350243.01,-3.173579034620943
3182,2001_5350243.02,0.20328296667669432
3183,2001_5350244.01,0.3388858130962141
3184,2001_5350244.02,-3.794302083376031
3185,2001_5350245.00,-0.9771195924320942
3186,2001_5350246.00,0.18416519381570173
3187,2001_5350247.01,0.46034529738121116
3188,2001_5350247.02,1.0043988270101087
3189,2001_5350248.02,-4.464129081894539
3190,2001_5350248.03,-0.2126045697161984
3191,2001_5350248.04,-0.007714285651870179
3192,2001_5350248.05,-0.677216927205476
3193,2001_5350249.01,0.5363417342452296
3194,2001_5350249.03,-0.9707081256250464
3195,2001_5350249.04,0.03175230560049324
3196,2001_5350249.05,-5.45949056384376
3197,2001_5350250.01,-0.6746565821589297
3198,2001_5350250.02,-0.6221699623811611
3199,2001_5350250.04,-4.989296736691009
3200,2001_5350250.05,-3.5291490493897086
3201,2001_5350260.01,-1.6880335195104659
3202,2001_5350260.04,-5.371544660136241
3203,2001_5350260.05,-7.628061302872118
3204,2001_5350260.06,-2.0378529977752153
3205,2001_5350260.07,-2.0378529977752153
3206,2001_5350261.00,-3.3807537804982464
3207,2001_5350262.01,-1.7601404318016367
3208,2001_5350262.02,-0.8504187818895811
3209,2001_5350263.02,0.8985390187931163
3210,2001_5350263.03,-1.1379017168809626
3211,2001_5350263.04,0.29132664255731017
3212,2001_5350264.00,3.816742630084267
3213,2001_5350265.00,4.22522594787641
3214,2001_5350266.00,4.621588634010712
3215,2001_5350267.00,2.7069827018416732
3216,2001_5350268.00,1.2897353793144157
3217,2001_5350269.01,-5.280279696221812
3218,2001_5350269.02,1.9027006324673699
3219,2001_5350270.01,-0.7592139003496675
3220,2001_5350270.02,0.2516790756409239
3221,2001_5350271.01,1.7441508201172575
3222,2001_5350271.02,-0.6886842647817947
3223,2001_5350272.01,-3.8014202901361833
3224,2001_5350272.02,0.5366933703366803
3225,2001_5350273.01,2.276811870696948
3226,2001_5350273.02,1.5712941254906136
3227,2001_5350274.01,1.0638706798785045
3228,2001_5350274.02,2.1020205025316128
3229,2001_5350275.00,2.767021891909487
3230,2001_5350276.01,1.0220759176306873
3231,2001_5350276.02,2.026045090378748
3232,2001_5350277.00,2.513731802487376
3233,2001_5350278.00,0.3810133499102425
3234,2001_5350279.01,0.4493641101853588
3235,2001_5350279.02,-2.1387722870461876
3236,2001_5350280.00,-2.6746543186037335
3237,2001_5350281.01,-2.0548528559937895
3238,2001_5350281.02,-3.9813474948856333
3239,2001_5350282.00,1.0082377920712735
3240,2001_5350283.01,-3.050922826073752
3241,2001_5350283.02,-2.7877788157707193
3242,2001_5350284.00,-1.26182203942641
3243,2001_5350285.00,-0.4367026510519356
3244,2001_5350286.00,-2.1456395489228988
3245,2001_5350287.02,-1.849819357291161
3246,2001_5350287.03,-3.27350784846103
3247,2001_5350287.04,-3.27350784846103
3248,2001_5350288.00,-0.9907332382305396
3249,2001_5350289.00,-0.7675832988690816
3250,2001_5350290.01,-1.545084278930644
3251,2001_5350290.02,-1.545084278930644
3252,2001_5350291.02,-1.1417376392287233
3253,2001_5350291.03,-1.487718925760226
3254,2001_5350291.04,-1.487718925760226
3255,2001_5350292.00,-2.318573633439189
3256,2001_5350293.00,0.04097232551080096
3257,2001_5350294.01,-1.7109904885187437
3258,2001_5350294.02,-1.6441074871939576
3259,2001_5350295.00,-1.4686831861759448
3260,2001_5350296.00,0.4931982907098879
3261,2001_5350297.01,-1.1073011023078112
3262,2001_5350297.02,-0.038209859984088955
3263,2001_5350298.00,1.093225413894699
3264,2001_5350299.01,0.8202488763747341
3265,2001_5350299.02,0.8323826654612876
3266,2001_5350300.00,0.5375969761746119
3267,2001_5350301.01,0.7474430332423116
3268,2001_5350301.03,-4.198649228539548
3269,2001_5350301.04,-4.4578581227330485
3270,2001_5350302.01,0.3569081747032712
3271,2001_5350302.02,-0.9713770584634589
3272,2001_5350302.03,-0.6146502373775372
3273,2001_5350303.00,-3.5282323557235213
3274,2001_5350304.01,-3.591233885344276
3275,2001_5350304.02,1.582957696205865
3276,2001_5350304.03,-0.9923086689241678
3277,2001_5350304.04,-3.3199432269040883
3278,2001_5350304.05,0.3513888759037284
3279,2001_5350304.06,-0.7267434110042925
3280,2001_5350305.01,1.9567736360889325
3281,2001_5350305.03,-1.200133564099872
3282,2001_5350305.04,-1.200133564099872
3283,2001_5350306.01,-0.9882330641748821
3284,2001_5350306.02,0.5628526319815027
3285,2001_5350307.03,-2.442028487743113
3286,2001_5350307.04,-2.442028487743119
3287,2001_5350307.05,-0.9929877098002221
3288,2001_5350307.06,-0.9929877098002221
3289,2001_5350307.07,-0.9929877098002221
3290,2001_5350308.02,0.8249453476867378
3291,2001_5350308.03,-0.5652817445309808
3292,2001_5350308.04,-0.5633032089265111
3293,2001_5350309.00,-3.6392133391848027
3294,2001_5350310.01,1.361471260264381
3295,2001_5350310.02,-0.4515736160290658
3296,2001_5350311.02,-2.1382910290027506
3297,2001_5350311.03,-0.7027535367132183
3298,2001_5350311.04,-1.3221259534308463
3299,2001_5350311.05,-3.362849956786031
3300,2001_5350311.06,-5.157952384280376
3301,2001_5350312.02,-2.6556625281351067
3302,2001_5350312.03,-2.1409052195502594
3303,2001_5350312.04,-5.179971867173344
3304,2001_5350312.05,-5.961480580621955
3305,2001_5350312.06,-1.5949770894748527
3306,2001_5350312.07,-1.2957501104762517
3307,2001_5350313.00,-1.3194243587879098
3308,2001_5350314.01,-3.8446738698341645
3309,2001_5350314.02,-1.3855072949749803
3310,2001_5350315.01,0.31803688171121325
3311,2001_5350315.02,-2.6702315558989254
3312,2001_5350315.03,-0.8742713712666678
3313,2001_5350316.01,-0.5255578720800665
3314,2001_5350316.03,-5.379944782351378
3315,2001_5350316.04,-5.899238056887111
3316,2001_5350316.05,-3.60207573187529
3317,2001_5350316.06,-5.553997372108589
3318,2001_5350317.02,-3.7189644542132765
3319,2001_5350317.03,0.5256620160670434
3320,2001_5350317.04,-3.549249461264445
3321,2001_5350317.05,0.28275933346727905
3322,2001_5350318.00,-0.5271312460371902
3323,2001_5350319.00,0.34560101145837685
3324,2001_5350320.01,-2.691907500868931
3325,2001_5350320.02,-1.6106615660407642
